Frame	Umbrella	Group	Atom_Pair	Distance (nm)
23970.00	umbrella29	O32	CL-O32(5873)	0.323
23980.00	umbrella29	O32	CL-O32(5873)	0.293
24030.00	umbrella29	O32	CL-O32(5873)	0.323
24050.00	umbrella29	O32	CL-O32(5873)	0.312
24090.00	umbrella29	O32	CL-O32(5873)	0.326
24100.00	umbrella29	O32	CL-O32(5873)	0.318
24210.00	umbrella29	O32	CL-O32(5873)	0.271
24230.00	umbrella29	O32	CL-O32(5873)	0.321
24240.00	umbrella29	O32	CL-O32(5873)	0.314
24250.00	umbrella29	O32	CL-O32(5873)	0.326
24270.00	umbrella29	O32	CL-O32(5873)	0.319
24510.00	umbrella29	O32	CL-O32(5873)	0.304
24530.00	umbrella29	O32	CL-O32(5873)	0.314
24580.00	umbrella29	O32	CL-O32(5873)	0.284
24650.00	umbrella29	O32	CL-O32(5873)	0.307
24890.00	umbrella29	O32	CL-O32(5873)	0.299
24930.00	umbrella29	O32	CL-O32(5873)	0.305
24940.00	umbrella29	O32	CL-O32(5873)	0.322
24970.00	umbrella29	O32	CL-O32(5873)	0.319
